item_id,description,region_id,year,price
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,1999,340.95285
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2000,356.0696
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2001,382.55472
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2002,380.7484
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2003,385.11398
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2004,437.71265
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2005,452.18256
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2006,447.07477
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2007,431.69733
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2008,449.69006
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2009,459.6904
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2010,490.19083
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2011,548.3459
410101,PRIV RENTD UNFURNISHD PROPERTY,UKL,2012,541.18427
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,1995,230.13431
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,1996,289.73624
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,1997,305.1176
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,1998,414.54153
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,1999,423.18182
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2000,411.77017
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2001,528.2692
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2002,610.34686
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2003,514.3198
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2004,576.71094
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2005,567.1123
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2006,565.4451
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2007,541.6901
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2008,501.82767
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2009,644.36426
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2010,577.3765
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2011,607.3049
410101,PRIV RENTD UNFURNISHD PROPERTY,UKM,2012,572.78516
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,1995,198.171
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,1996,224.34686
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,1997,256.07684
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,1998,241.44218
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,1999,212.09518
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2000,197.13637
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2001,208.67014
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2002,239.30782
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2003,235.8286
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2004,267.05365
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2005,287.4833
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2006,325.43594
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2007,365.27795
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2008,377.27222
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2009,413.39807
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2010,424.19104
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2011,427.56137
410101,PRIV RENTD UNFURNISHD PROPERTY,UKN,2012,433.57416
